Timestamp,Modo,Acao,Detalhes
2025-11-11 11:16:18,1,LIMPAR_GRID,C
2025-11-11 11:16:19,1,CLIQUE_ESQUERDO,"Start @(14,10)"
2025-11-11 11:16:20,1,CLIQUE_ESQUERDO,"End @(45,32)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(8,32)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(8,31)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(9,30)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(10,28)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(10,28)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(11,27)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(14,24)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(15,23)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(15,22)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(19,19)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(20,18)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(21,17)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(23,15)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(24,14)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(25,13)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(25,13)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(26,13)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(26,12)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(27,12)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(27,12)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(27,12)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(27,12)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(27,12)"
2025-11-11 11:16:21,1,CLIQUE_ESQUERDO,"Barreira @(27,12)"
2025-11-11 11:16:21,1,RUN_1_AGENTE,"Start:(14,10)"
2025-11-11 11:16:22,1,FIM_MOVIMENTO,1 agentes
2025-11-11 11:16:23,1,LIMPAR_GRID,C
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Start @(10,10)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"End @(28,36)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(27,35)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(26,35)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(24,35)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(23,35)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(22,34)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(20,34)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(18,34)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(17,34)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(14,33)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(13,33)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(10,32)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(9,32)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(9,32)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(8,31)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(7,31)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(6,31)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(6,31)"
2025-11-11 11:16:24,1,CLIQUE_ESQUERDO,"Barreira @(5,31)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(5,31)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(5,31)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(3,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(3,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(3,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(3,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(3,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(3,33)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,33)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,33)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,33)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,33)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,33)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,33)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(2,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(3,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(3,32)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,31)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,31)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,30)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(4,30)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(5,30)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(5,29)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(5,29)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(6,29)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(6,28)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(7,28)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(7,28)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(8,27)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(8,27)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(9,26)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(10,25)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(10,25)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(11,25)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(12,24)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(13,23)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(14,23)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(14,22)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(15,22)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(16,21)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(17,21)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(17,21)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(17,21)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(18,21)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(18,20)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(19,20)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(19,20)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(19,20)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(19,20)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(20,20)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(20,20)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(20,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(20,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(20,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(21,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(21,19)"
